step,train_loss,val_loss,lr,grad_norm
64300,0.126871,,1.00e-04,0.3747
64400,0.135545,,1.00e-04,0.3076
64500,0.119626,,1.00e-04,0.2762
64600,0.138527,,1.00e-04,0.3487
64700,0.097324,,1.00e-04,0.3938
64800,0.096924,,1.00e-04,0.3042
64900,0.100194,,1.00e-04,0.3509
65000,0.123227,,1.00e-04,0.3198
65100,0.110389,,1.00e-04,0.3541
65200,0.126281,,1.00e-04,0.3639
65300,0.126068,,1.00e-04,0.2665
65400,0.154552,,1.00e-04,0.3490
65500,0.128259,,1.00e-04,0.3882
65600,0.110888,,1.00e-04,0.3679
65700,0.119909,,1.00e-04,0.3425
65800,0.166408,,1.00e-04,0.3832
65900,0.121144,,1.00e-04,0.3411
66000,0.102666,,1.00e-04,0.3638
66000,,0.149340,,
66100,0.161463,,1.00e-04,0.2945
66200,0.128698,,1.00e-04,0.3137
66300,0.117374,,1.00e-04,0.3119
66400,0.163399,,1.00e-04,0.3710
66500,0.141285,,1.00e-04,0.3524
66600,0.130364,,1.00e-04,0.3394
66700,0.130595,,1.00e-04,0.3812
66800,0.113155,,1.00e-04,0.3756
66900,0.108685,,1.00e-04,0.2956
67000,0.093289,,1.00e-04,0.3828
67100,0.140937,,1.00e-04,0.3195
67200,0.109058,,1.00e-04,0.3704
67300,0.100940,,1.00e-04,0.4239
67400,0.126899,,1.00e-04,0.4077
67500,0.126903,,1.00e-04,0.2848
67600,0.121062,,1.00e-04,0.3948
67700,0.110051,,1.00e-04,0.3897
67800,0.155905,,1.00e-04,0.3239
67900,0.115714,,1.00e-04,0.3784
68000,0.135800,,1.00e-04,0.3214
68000,,0.129705,,
68100,0.164654,,1.00e-04,0.2956
68200,0.134897,,1.00e-04,0.3496
68300,0.122974,,1.00e-04,0.3826
68400,0.100738,,1.00e-04,0.3261
68500,0.100331,,1.00e-04,0.3439
68600,0.144274,,1.00e-04,0.3401
68700,0.100702,,1.00e-04,0.4480
68800,0.096644,,1.00e-04,0.2907
68900,0.107824,,1.00e-04,0.4359
69000,0.105976,,1.00e-04,0.3324
69100,0.101171,,1.00e-04,0.3978
69200,0.140115,,1.00e-04,0.3708
69300,0.105569,,1.00e-04,0.3111
69400,0.096793,,1.00e-04,0.4009
69500,0.113253,,1.00e-04,0.3572
69600,0.156897,,1.00e-04,0.3112
69700,0.131011,,1.00e-04,0.3407
69800,0.105566,,1.00e-04,0.3523
69900,0.140688,,1.00e-04,0.2673
70000,0.107990,,1.00e-04,0.4540
70000,,0.146142,,
70100,0.111809,,1.00e-04,0.2983
70200,0.151114,,1.00e-04,0.3644
70300,0.098741,,1.00e-04,0.2820
70400,0.151050,,1.00e-04,0.3049
70500,0.162667,,1.00e-04,0.3086
70600,0.085228,,1.00e-04,0.3172
70700,0.108119,,1.00e-04,0.3769
70800,0.146061,,1.00e-04,0.3460
70900,0.156987,,1.00e-04,0.3485
71000,0.116923,,1.00e-04,0.3497
71100,0.111073,,1.00e-04,0.4354
71200,0.146367,,1.00e-04,0.3489
71300,0.107407,,1.00e-04,0.3405
71400,0.131707,,1.00e-04,0.3231
71500,0.104312,,1.00e-04,0.3502
71600,0.109503,,1.00e-04,0.3824
71700,0.100696,,1.00e-04,0.4366
71800,0.137500,,1.00e-04,0.3776
71900,0.092602,,1.00e-04,0.3818
72000,0.122209,,1.00e-04,0.3620
72000,,0.142174,,
72100,0.117427,,1.00e-04,0.3923
72200,0.096532,,1.00e-04,0.3665
72300,0.108543,,1.00e-04,0.3622
72400,0.103465,,1.00e-04,0.3793
72500,0.099367,,1.00e-04,0.3746
72600,0.114500,,1.00e-04,0.3064
72700,0.124459,,1.00e-04,0.3017
72800,0.108790,,1.00e-04,0.3988
72900,0.111236,,1.00e-04,0.3371
73000,0.101455,,1.00e-04,0.3829
73100,0.112162,,1.00e-04,0.4036
73200,0.097261,,1.00e-04,0.3614
73300,0.121887,,1.00e-04,0.3444
73400,0.095440,,1.00e-04,0.3638
73500,0.150162,,1.00e-04,0.3999
73600,0.118274,,1.00e-04,0.4078
73700,0.115231,,1.00e-04,0.3147
73800,0.109322,,1.00e-04,0.3500
73900,0.169568,,1.00e-04,0.3755
74000,0.131990,,1.00e-04,0.3557
74000,,0.129187,,
74100,0.135900,,1.00e-04,0.3002
74200,0.135073,,1.00e-04,0.3028
74300,0.102824,,1.00e-04,0.4027
74400,0.127174,,1.00e-04,0.3258
74500,0.118698,,1.00e-04,0.3479
74600,0.118417,,1.00e-04,0.3769
74700,0.105161,,1.00e-04,0.3676
74800,0.112616,,1.00e-04,0.3559
74900,0.118259,,1.00e-04,0.4068
75000,0.120457,,1.00e-04,0.3334
75100,0.105696,,1.00e-04,0.3452
75200,0.110100,,1.00e-04,0.3876
75300,0.110728,,1.00e-04,0.4090
75400,0.119626,,1.00e-04,0.3764
75500,0.133726,,1.00e-04,0.3428
75600,0.091572,,1.00e-04,0.4158
75700,0.142703,,1.00e-04,0.3970
75800,0.085270,,1.00e-04,0.3333
75900,0.084748,,1.00e-04,0.3811
76000,0.113452,,1.00e-04,0.4230
76000,,0.135115,,
76100,0.108279,,1.00e-04,0.3023
76200,0.130936,,1.00e-04,0.3078
76300,0.115937,,1.00e-04,0.3249
76400,0.103561,,1.00e-04,0.3566
76500,0.133315,,1.00e-04,0.3353
76600,0.090923,,1.00e-04,0.3459
76700,0.083435,,1.00e-04,0.3800
76800,0.150612,,1.00e-04,0.3190
76900,0.131667,,1.00e-04,0.3257
77000,0.125297,,1.00e-04,0.3490
77100,0.096778,,1.00e-04,0.3164
77200,0.101364,,1.00e-04,0.3992
77300,0.127224,,1.00e-04,0.3809
77400,0.095300,,1.00e-04,0.2933
77500,0.116066,,1.00e-04,0.3701
77600,0.111361,,1.00e-04,0.3665
77700,0.141147,,1.00e-04,0.3453
77800,0.110432,,1.00e-04,0.3864
77900,0.122616,,1.00e-04,0.3505
78000,0.152861,,1.00e-04,0.3161
78000,,0.140783,,
78100,0.118452,,1.00e-04,0.3784
78200,0.103974,,1.00e-04,0.4015
78300,0.099451,,1.00e-04,0.4224
78400,0.148219,,1.00e-04,0.3389
78500,0.100380,,1.00e-04,0.3728
78600,0.107600,,1.00e-04,0.3485
78700,0.150851,,1.00e-04,0.3004
78800,0.134436,,1.00e-04,0.3841
78900,0.134517,,1.00e-04,0.3586
79000,0.116983,,1.00e-04,0.2894
79100,0.084728,,1.00e-04,0.3518
79200,0.099532,,1.00e-04,0.3548
79300,0.103542,,1.00e-04,0.3759
79400,0.133294,,1.00e-04,0.4064
79500,0.104743,,1.00e-04,0.4019
79600,0.114858,,1.00e-04,0.3560
79700,0.141500,,1.00e-04,0.3399
79800,0.086196,,1.00e-04,0.3491
79900,0.108847,,1.00e-04,0.4246
80000,0.109158,,1.00e-04,0.3721
80000,,0.127577,,
80100,0.110387,,1.00e-04,0.3484
80200,0.122814,,1.00e-04,0.4000
80300,0.123059,,1.00e-04,0.3787
80400,0.129648,,1.00e-04,0.2972
80500,0.118431,,1.00e-04,0.3463
80600,0.095710,,1.00e-04,0.3802
80700,0.138865,,1.00e-04,0.3649
80800,0.155764,,1.00e-04,0.3439
80900,0.159723,,1.00e-04,0.3140
81000,0.106053,,1.00e-04,0.3433
81100,0.136252,,1.00e-04,0.3768
81200,0.120316,,1.00e-04,0.3799
81300,0.130079,,1.00e-04,0.3333
81400,0.136396,,1.00e-04,0.3571
81500,0.097650,,1.00e-04,0.4318
81600,0.108456,,1.00e-04,0.3592
81700,0.124898,,1.00e-04,0.3532
81800,0.130460,,1.00e-04,0.3689
81900,0.119765,,1.00e-04,0.3360
82000,0.119213,,1.00e-04,0.3652
82000,,0.133028,,
82100,0.107031,,1.00e-04,0.4813
82200,0.093457,,1.00e-04,0.4390
82300,0.103416,,1.00e-04,0.3157
82400,0.102222,,1.00e-04,0.4357
82500,0.108090,,1.00e-04,0.3732
82600,0.143030,,1.00e-04,0.3127
82700,0.141139,,1.00e-04,0.3417
82800,0.111436,,1.00e-04,0.4070
82900,0.131927,,1.00e-04,0.3209
83000,0.115039,,1.00e-04,0.3919
83100,0.105610,,1.00e-04,0.3889
83200,0.091829,,1.00e-04,0.3646
83300,0.100006,,1.00e-04,0.4063
83400,0.139837,,1.00e-04,0.3488
83500,0.161508,,1.00e-04,0.2985
83600,0.114950,,1.00e-04,0.3735
83700,0.090370,,1.00e-04,0.3131
83800,0.101354,,1.00e-04,0.3906
83900,0.073500,,1.00e-04,0.4487
84000,0.094604,,1.00e-04,0.3671
84000,,0.133647,,
84100,0.092625,,1.00e-04,0.3897
84200,0.162791,,1.00e-04,0.3592
84300,0.122508,,1.00e-04,0.4337
84400,0.131966,,1.00e-04,0.3702
84500,0.130035,,1.00e-04,0.3629
84600,0.138434,,1.00e-04,0.3050
84700,0.135763,,1.00e-04,0.3410
84800,0.163701,,1.00e-04,0.3646
84900,0.116301,,1.00e-04,0.3259
85000,0.102566,,1.00e-04,0.4076
85100,0.145739,,1.00e-04,0.4047
85200,0.088790,,1.00e-04,0.4289
85300,0.130616,,1.00e-04,0.3644
85400,0.115668,,1.00e-04,0.3953
85500,0.124453,,1.00e-04,0.3776
85600,0.120907,,1.00e-04,0.4437
85700,0.123075,,1.00e-04,0.3412
85800,0.096389,,1.00e-04,0.3758
85900,0.111117,,1.00e-04,0.3908
86000,0.143772,,1.00e-04,0.3470
86000,,0.147173,,
86100,0.101133,,1.00e-04,0.4304
86200,0.131246,,1.00e-04,0.3893
86300,0.129374,,1.00e-04,0.3692
86400,0.095271,,1.00e-04,0.3925
86500,0.130624,,1.00e-04,0.3451
86600,0.118887,,1.00e-04,0.3049
86700,0.097799,,1.00e-04,0.4072
86800,0.134136,,1.00e-04,0.3348
86900,0.103331,,1.00e-04,0.4229
87000,0.131544,,1.00e-04,0.3320
87100,0.118678,,1.00e-04,0.3513
87200,0.100652,,1.00e-04,0.3914
87300,0.117931,,1.00e-04,0.4080
87400,0.100187,,1.00e-04,0.3978
87500,0.124582,,1.00e-04,0.3673
87600,0.106701,,1.00e-04,0.3679
87700,0.190557,,1.00e-04,0.3272
87800,0.087312,,1.00e-04,0.4150
87900,0.126649,,1.00e-04,0.3490
88000,0.115945,,1.00e-04,0.3628
88000,,0.135729,,
88100,0.137377,,1.00e-04,0.3235
88200,0.105664,,1.00e-04,0.4328
88300,0.093370,,1.00e-04,0.5065
88400,0.111384,,1.00e-04,0.2975
88500,0.138077,,1.00e-04,0.3513
88600,0.157824,,1.00e-04,0.3509
88700,0.113916,,1.00e-04,0.3956
88800,0.142132,,1.00e-04,0.3840
88900,0.104850,,1.00e-04,0.3292
89000,0.120377,,1.00e-04,0.3232
89100,0.087735,,1.00e-04,0.3750
89200,0.135847,,1.00e-04,0.4043
89300,0.109687,,1.00e-04,0.3291
89400,0.076001,,1.00e-04,0.5043
89500,0.092577,,1.00e-04,0.4063
89600,0.148244,,1.00e-04,0.4253
89700,0.091952,,1.00e-04,0.3944
89800,0.098022,,1.00e-04,0.3816
89900,0.171243,,1.00e-04,0.3588
90000,0.161920,,1.00e-04,0.2563
90000,,0.130805,,
90100,0.112127,,9.91e-05,0.3921
90200,0.088849,,9.82e-05,0.3801
90300,0.116270,,9.73e-05,0.3578
90400,0.091798,,9.64e-05,0.4445
90500,0.093407,,9.55e-05,0.4286
90600,0.099926,,9.46e-05,0.3695
90700,0.125400,,9.37e-05,0.3849
90800,0.102068,,9.28e-05,0.4126
90900,0.095608,,9.19e-05,0.4363
91000,0.096664,,9.10e-05,0.4067
91100,0.068403,,9.01e-05,0.4478
91200,0.115378,,8.92e-05,0.3350
91300,0.134218,,8.83e-05,0.3982
91400,0.114643,,8.74e-05,0.3619
91500,0.109146,,8.65e-05,0.3564
91600,0.080284,,8.56e-05,0.4104
91700,0.089430,,8.47e-05,0.3071
91800,0.143554,,8.38e-05,0.3247
91900,0.104433,,8.29e-05,0.3331
92000,0.096660,,8.20e-05,0.3225
92000,,0.132416,,
92100,0.087856,,8.11e-05,0.3501
92200,0.153135,,8.02e-05,0.2615
92300,0.153270,,7.93e-05,0.2934
92400,0.138905,,7.84e-05,0.3053
92500,0.188622,,7.75e-05,0.3608
92600,0.112535,,7.66e-05,0.2943
92700,0.098253,,7.57e-05,0.3541
92800,0.106787,,7.48e-05,0.3114
92900,0.091011,,7.39e-05,0.3445
93000,0.094903,,7.30e-05,0.3745
93100,0.120910,,7.21e-05,0.3327
93200,0.111024,,7.12e-05,0.3860
93300,0.153296,,7.03e-05,0.2814
93400,0.089387,,6.94e-05,0.3964
93500,0.106515,,6.85e-05,0.2731
93600,0.101105,,6.76e-05,0.3105
93700,0.109378,,6.67e-05,0.3445
93800,0.127030,,6.58e-05,0.3164
93900,0.067075,,6.49e-05,0.3509
94000,0.084926,,6.40e-05,0.3306
94000,,0.137135,,
94100,0.142514,,6.31e-05,0.2689
94200,0.158581,,6.22e-05,0.3058
94300,0.118728,,6.13e-05,0.3178
94400,0.126780,,6.04e-05,0.3510
94500,0.122243,,5.95e-05,0.3094
94600,0.081501,,5.86e-05,0.3229
94700,0.124775,,5.77e-05,0.3204
94800,0.105125,,5.68e-05,0.2860
94900,0.131400,,5.59e-05,0.3068
95000,0.117776,,5.50e-05,0.3085
95100,0.127784,,5.41e-05,0.3013
95200,0.124590,,5.32e-05,0.3216
95300,0.120095,,5.23e-05,0.3658
95400,0.112500,,5.14e-05,0.3364
95500,0.112227,,5.05e-05,0.2738
95600,0.138945,,4.96e-05,0.2761
95700,0.104384,,4.87e-05,0.2853
95800,0.121456,,4.78e-05,0.2949
95900,0.130929,,4.69e-05,0.3396
96000,0.136991,,4.60e-05,0.2201
96000,,0.132050,,
96100,0.097172,,4.51e-05,0.2770
96200,0.108878,,4.42e-05,0.3019
96300,0.102133,,4.33e-05,0.2588
96400,0.139274,,4.24e-05,0.3287
96500,0.144077,,4.15e-05,0.3128
96600,0.107216,,4.06e-05,0.2898
96700,0.115619,,3.97e-05,0.2601
96800,0.130829,,3.88e-05,0.2678
96900,0.117724,,3.79e-05,0.2325
97000,0.098717,,3.70e-05,0.2758
97100,0.102750,,3.61e-05,0.3237
97200,0.141140,,3.52e-05,0.2536
97300,0.102697,,3.43e-05,0.2514
97400,0.110360,,3.34e-05,0.2119
97500,0.148832,,3.25e-05,0.2114
97600,0.104368,,3.16e-05,0.2148
97700,0.098727,,3.07e-05,0.2591
97800,0.122337,,2.98e-05,0.2957
97900,0.100797,,2.89e-05,0.2662
98000,0.119836,,2.80e-05,0.2749
98000,,0.130276,,
98100,0.140466,,2.71e-05,0.2359
98200,0.094551,,2.62e-05,0.3147
98300,0.123546,,2.53e-05,0.2606
98400,0.115785,,2.44e-05,0.2638
98500,0.123236,,2.35e-05,0.2629
98600,0.107669,,2.26e-05,0.2864
98700,0.081490,,2.17e-05,0.2280
98800,0.155701,,2.08e-05,0.1991
98900,0.118465,,1.99e-05,0.2812
99000,0.118980,,1.90e-05,0.2571
99100,0.080705,,1.81e-05,0.2365
99200,0.127906,,1.72e-05,0.2280
99300,0.120340,,1.63e-05,0.2594
99400,0.097574,,1.54e-05,0.2654
99500,0.104075,,1.45e-05,0.2390
99600,0.090843,,1.36e-05,0.1961
99700,0.142531,,1.27e-05,0.2000
99800,0.110001,,1.18e-05,0.1875
99900,0.091359,,1.09e-05,0.2202
100000,,0.141607,,
100100,0.091775,,1.00e-05,0.2210
100200,0.143270,,1.00e-05,0.2136
100300,0.104555,,1.00e-05,0.2608
100400,0.086821,,1.00e-05,0.2204
100500,0.106446,,1.00e-05,0.2011
100600,0.147293,,1.00e-05,0.2000
100700,0.089470,,1.00e-05,0.2071
100800,0.073686,,1.00e-05,0.2211
100900,0.106399,,1.00e-05,0.2344
101000,0.112098,,1.00e-05,0.2232
101100,0.126125,,1.00e-05,0.2117
101200,0.124940,,1.00e-05,0.2244
101300,0.114829,,1.00e-05,0.2184
101400,0.136347,,1.00e-05,0.1774
101500,0.131968,,1.00e-05,0.1985
101600,0.092715,,1.00e-05,0.2349
101700,0.093598,,1.00e-05,0.2125
101800,0.126078,,1.00e-05,0.2274
101900,0.111456,,1.00e-05,0.2175
102000,0.094866,,1.00e-05,0.2088
102000,,0.137373,,
102100,0.143816,,1.00e-05,0.2051
102200,0.123846,,1.00e-05,0.2053
102300,0.126439,,1.00e-05,0.2232
102400,0.127087,,1.00e-05,0.2419
102500,0.152574,,1.00e-05,0.1703
102600,0.118615,,1.00e-05,0.2043
102700,0.121059,,1.00e-05,0.2209
102800,0.103427,,1.00e-05,0.2170
102900,0.107211,,1.00e-05,0.2303
103000,0.088581,,1.00e-05,0.2233
103100,0.118744,,1.00e-05,0.2494
103200,0.108020,,1.00e-05,0.2123
103300,0.088175,,1.00e-05,0.2000
103400,0.106042,,1.00e-05,0.2243
103500,0.109433,,1.00e-05,0.2422
103600,0.110459,,1.00e-05,0.2819
103700,0.101109,,1.00e-05,0.2046
103800,0.130538,,1.00e-05,0.2323
103900,0.130260,,1.00e-05,0.2282
104000,0.128452,,1.00e-05,0.2265
104000,,0.134175,,
104100,0.107325,,1.00e-05,0.2033
104200,0.104772,,1.00e-05,0.2590
104300,0.085371,,1.00e-05,0.2317
104400,0.155321,,1.00e-05,0.2126
104500,0.138432,,1.00e-05,0.2114
104600,0.112515,,1.00e-05,0.2807
104700,0.153618,,1.00e-05,0.2199
104800,0.125619,,1.00e-05,0.2147
104900,0.147138,,1.00e-05,0.2198
105000,0.123412,,1.00e-05,0.2305
105100,0.079536,,1.00e-05,0.2112
105200,0.108492,,1.00e-05,0.2089
105300,0.167354,,1.00e-05,0.2187
105400,0.121973,,1.00e-05,0.2042
105500,0.100938,,1.00e-05,0.2561
105600,0.103715,,1.00e-05,0.1997
105700,0.101111,,1.00e-05,0.2387
105800,0.097813,,1.00e-05,0.2100
105900,0.084477,,1.00e-05,0.2331
106000,0.135065,,1.00e-05,0.2634
106000,,0.133538,,
106100,0.111712,,1.00e-05,0.1941
106200,0.095595,,1.00e-05,0.2340
106300,0.127905,,1.00e-05,0.2037
106400,0.093264,,1.00e-05,0.2491
106500,0.114177,,1.00e-05,0.2044
106600,0.135560,,1.00e-05,0.2058
106700,0.125163,,1.00e-05,0.2558
106800,0.127281,,1.00e-05,0.2086
106900,0.107776,,1.00e-05,0.2500
107000,0.090941,,1.00e-05,0.2001
107100,0.103632,,1.00e-05,0.1994
107200,0.081799,,1.00e-05,0.2570
107300,0.084733,,1.00e-05,0.2031
107400,0.139393,,1.00e-05,0.1964
107500,0.114792,,1.00e-05,0.2727
107600,0.093828,,1.00e-05,0.2447
107700,0.134549,,1.00e-05,0.2278
107800,0.066175,,1.00e-05,0.2036
107900,0.099150,,1.00e-05,0.2574
108000,0.132707,,1.00e-05,0.1928
108000,,0.138102,,
108100,0.130452,,1.00e-05,0.1930
108200,0.118514,,1.00e-05,0.1912
108300,0.107632,,1.00e-05,0.2231
108400,0.077832,,1.00e-05,0.2665
108500,0.099990,,1.00e-05,0.2208
108600,0.119257,,1.00e-05,0.2435
108700,0.102263,,1.00e-05,0.2711
108800,0.093264,,1.00e-05,0.2343
108900,0.110640,,1.00e-05,0.2187
109000,0.093402,,1.00e-05,0.2491
109100,0.101637,,1.00e-05,0.2234
109200,0.135024,,1.00e-05,0.2140
109300,0.134781,,1.00e-05,0.1825
109400,0.124934,,1.00e-05,0.2145
109500,0.087656,,1.00e-05,0.2172
109600,0.130801,,1.00e-05,0.1984
109700,0.126178,,1.00e-05,0.2274
109800,0.095607,,1.00e-05,0.2366
109900,0.136385,,1.00e-05,0.2254
110000,0.084499,,1.00e-05,0.2111
110000,,0.140011,,
110100,0.131564,,1.00e-05,0.2185
110200,0.124583,,1.00e-05,0.2137
110300,0.091648,,1.00e-05,0.2214
110400,0.119266,,1.00e-05,0.3247
110500,0.069942,,1.00e-05,0.2867
110600,0.097631,,1.00e-05,0.2383
110700,0.109575,,1.00e-05,0.1978
110800,0.156808,,1.00e-05,0.1906
110900,0.101633,,1.00e-05,0.2606
111000,0.115506,,1.00e-05,0.2224
111100,0.116304,,1.00e-05,0.1734
111200,0.121739,,1.00e-05,0.2444
111300,0.143024,,1.00e-05,0.2174
111400,0.108086,,1.00e-05,0.2171
111500,0.108117,,1.00e-05,0.2379
111600,0.113729,,1.00e-05,0.2159
111700,0.103512,,1.00e-05,0.2236
111800,0.095313,,1.00e-05,0.2258
111900,0.103533,,1.00e-05,0.2441
112000,0.099099,,1.00e-05,0.2490
112000,,0.125060,,
112100,0.102880,,1.00e-05,0.2225
112200,0.119977,,1.00e-05,0.2073
112300,0.143098,,1.00e-05,0.2037
112400,0.094999,,1.00e-05,0.2107
112500,0.126552,,1.00e-05,0.2093
112600,0.101131,,1.00e-05,0.2147
112700,0.088621,,1.00e-05,0.3024
112800,0.131540,,1.00e-05,0.2314
112900,0.076697,,1.00e-05,0.2826
113000,0.143516,,1.00e-05,0.2215
113100,0.086579,,1.00e-05,0.2398
113200,0.125395,,1.00e-05,0.1903
113300,0.083984,,1.00e-05,0.2859
113400,0.108703,,1.00e-05,0.2111
113500,0.085510,,1.00e-05,0.2402
113600,0.122804,,1.00e-05,0.2210
113700,0.112106,,1.00e-05,0.1912
113800,0.150190,,1.00e-05,0.2586
113900,0.136503,,1.00e-05,0.2407
114000,0.109337,,1.00e-05,0.2515
114000,,0.127193,,
114100,0.139126,,1.00e-05,0.2166
114200,0.085087,,1.00e-05,0.1973
114300,0.188901,,1.00e-05,0.1884
114400,0.088725,,1.00e-05,0.2385
114500,0.110191,,1.00e-05,0.2501
114600,0.082306,,1.00e-05,0.2240
114700,0.092517,,1.00e-05,0.2205
114800,0.119686,,1.00e-05,0.2021
114900,0.093687,,1.00e-05,0.2172
115000,0.082065,,1.00e-05,0.2350
115100,0.102514,,1.00e-05,0.2111
115200,0.096738,,1.00e-05,0.2161
115300,0.125590,,1.00e-05,0.2158
115400,0.110249,,1.00e-05,0.2108
115500,0.109179,,1.00e-05,0.2405
115600,0.099086,,1.00e-05,0.2204
115700,0.134854,,1.00e-05,0.1971
115800,0.152852,,1.00e-05,0.2169
115900,0.091320,,1.00e-05,0.2175
116000,0.098357,,1.00e-05,0.2186
116000,,0.150425,,
116100,0.103469,,1.00e-05,0.2368
116200,0.120229,,1.00e-05,0.2126
116300,0.108630,,1.00e-05,0.2150
116400,0.119608,,1.00e-05,0.2311
116500,0.160709,,1.00e-05,0.1926
116600,0.142139,,1.00e-05,0.2026
116700,0.090439,,1.00e-05,0.2423
116800,0.096719,,1.00e-05,0.2022
116900,0.104416,,1.00e-05,0.2354
117000,0.111939,,1.00e-05,0.2218
117100,0.089270,,1.00e-05,0.2419
117200,0.110676,,1.00e-05,0.2336
117300,0.085571,,1.00e-05,0.2563
117400,0.120359,,1.00e-05,0.1963
117500,0.103856,,1.00e-05,0.2581
117600,0.162179,,1.00e-05,0.2036
117700,0.167920,,1.00e-05,0.2011
117800,0.085362,,1.00e-05,0.2582
117900,0.117178,,1.00e-05,0.2163
118000,0.109173,,1.00e-05,0.2556
118000,,0.133065,,
118100,0.130841,,1.00e-05,0.2455
118200,0.077793,,1.00e-05,0.2409
118300,0.135446,,1.00e-05,0.2064
118400,0.112833,,1.00e-05,0.2440
118500,0.130768,,1.00e-05,0.2424
118600,0.130834,,1.00e-05,0.2038
118700,0.103248,,1.00e-05,0.2287
118800,0.097183,,1.00e-05,0.2428
118900,0.088409,,1.00e-05,0.2152
119000,0.127853,,1.00e-05,0.2151
119100,0.113235,,1.00e-05,0.2291
119200,0.122617,,1.00e-05,0.2173
119300,0.104334,,1.00e-05,0.1735
119400,0.126200,,1.00e-05,0.2176
119500,0.085064,,1.00e-05,0.2604
119600,0.122750,,1.00e-05,0.2493
119700,0.094499,,1.00e-05,0.2020
119800,0.118806,,1.00e-05,0.2425
119900,0.161147,,1.00e-05,0.2234
120000,0.110791,,1.00e-05,0.2344
120000,,0.131030,,
120100,0.081840,,1.00e-05,0.2630
120200,0.089659,,1.00e-05,0.2283
120300,0.090213,,1.00e-05,0.2433
120400,0.143404,,1.00e-05,0.1925
120500,0.108218,,1.00e-05,0.1837
120600,0.121292,,1.00e-05,0.1896
120700,0.142230,,1.00e-05,0.1984
120800,0.119313,,1.00e-05,0.2163
120900,0.141342,,1.00e-05,0.1972
121000,0.091899,,1.00e-05,0.2621
121100,0.121630,,1.00e-05,0.2394
121200,0.106824,,1.00e-05,0.2525
121300,0.091090,,1.00e-05,0.2923
121400,0.092734,,1.00e-05,0.2249
121500,0.099165,,1.00e-05,0.2317
121600,0.100009,,1.00e-05,0.2621
121700,0.126474,,1.00e-05,0.2029
121800,0.159416,,1.00e-05,0.1840
121900,0.137404,,1.00e-05,0.2383
122000,0.095279,,1.00e-05,0.2476
122000,,0.138774,,
122100,0.122527,,1.00e-05,0.2511
122200,0.133589,,1.00e-05,0.2016
122300,0.080068,,1.00e-05,0.2988
122400,0.137887,,1.00e-05,0.1973
122500,0.103996,,1.00e-05,0.2515
122600,0.117712,,1.00e-05,0.2092
122700,0.101987,,1.00e-05,0.2960
122800,0.136214,,1.00e-05,0.2148
122900,0.097848,,1.00e-05,0.2585
123000,0.103914,,1.00e-05,0.2164
123100,0.115728,,1.00e-05,0.2023
123200,0.095548,,1.00e-05,0.2263
123300,0.083358,,1.00e-05,0.2215
123400,0.072481,,1.00e-05,0.2830
123500,0.131887,,1.00e-05,0.1948
123600,0.097117,,1.00e-05,0.2415
123700,0.113386,,1.00e-05,0.2372
123800,0.109107,,1.00e-05,0.1979
123900,0.098068,,1.00e-05,0.2167
124000,0.121011,,1.00e-05,0.2089
124000,,0.128031,,
124100,0.133974,,1.00e-05,0.2402
124200,0.113432,,1.00e-05,0.2244
124300,0.120636,,1.00e-05,0.2034
124400,0.116183,,1.00e-05,0.2441
124500,0.097293,,1.00e-05,0.2502
124600,0.088542,,1.00e-05,0.2251
124700,0.112995,,1.00e-05,0.2004
124800,0.152628,,1.00e-05,0.1790
124900,0.107936,,1.00e-05,0.2127
125000,0.044607,,1.00e-05,0.2991
125100,0.075460,,1.00e-05,0.2027
125200,0.102446,,1.00e-05,0.2415
125300,0.135796,,1.00e-05,0.2011
125400,0.104664,,1.00e-05,0.2559
125500,0.088073,,1.00e-05,0.2442
125600,0.109043,,1.00e-05,0.2657
125700,0.097825,,1.00e-05,0.2219
125800,0.098362,,1.00e-05,0.2545
125900,0.124881,,1.00e-05,0.2419
126000,0.124078,,1.00e-05,0.2667
126000,,0.137409,,
126100,0.129470,,1.00e-05,0.2073
126200,0.098950,,1.00e-05,0.1908
126300,0.125620,,1.00e-05,0.1974
126400,0.090089,,1.00e-05,0.2724
126500,0.104083,,1.00e-05,0.2247
126600,0.091515,,1.00e-05,0.2096
126700,0.130397,,1.00e-05,0.2086
126800,0.118152,,1.00e-05,0.2279
126900,0.147300,,1.00e-05,0.2474
127000,0.112555,,1.00e-05,0.2393
127100,0.082648,,1.00e-05,0.2454
127200,0.072966,,1.00e-05,0.2968
127300,0.106760,,1.00e-05,0.2139
127400,0.111104,,1.00e-05,0.1878
127500,0.126560,,1.00e-05,0.2069
127600,0.155715,,1.00e-05,0.2026
127700,0.112910,,1.00e-05,0.2413
127800,0.085536,,1.00e-05,0.2797
127900,0.084385,,1.00e-05,0.2591
128000,0.129298,,1.00e-05,0.2577
128000,,0.137529,,
128100,0.154212,,1.00e-05,0.2204
128200,0.087537,,1.00e-05,0.2487
128300,0.125216,,1.00e-05,0.2095
128400,0.096124,,1.00e-05,0.2187
128500,0.133541,,1.00e-05,0.2390
128600,0.111122,,1.00e-05,0.2199
128700,0.129211,,1.00e-05,0.1909
128800,0.137552,,1.00e-05,0.2384
128900,0.132927,,1.00e-05,0.2230
129000,0.160311,,1.00e-05,0.1943
129100,0.133538,,1.00e-05,0.2224
